Topic,Growth_Ratio,Recent_Changepoint,Avg_Severity,Risk_Score,Name,Representation,Count
407,0.4761904761904762,False,1.6458333333333333,0.8680555555555556,407_accumulator_hydraulic_rotor_mlg,"['accumulator', 'hydraulic', 'rotor', 'mlg', 'technician', 'gear', 'installed', 'standby', 'wrench', 'wedge']",48
16,0.4938271604938271,False,1.5106382978723405,0.86682427107959,16_pattern_downwind_traffic_traffic pattern,"['pattern', 'downwind', 'traffic', 'traffic pattern', 'base', 'cessna', 'student', 'follow', 'final', 'right downwind']",94
195,0.39215686274509803,False,2.4126984126984126,0.8652349828820417,195_gear_landing gear_main gear_extension,"['gear', 'landing gear', 'main gear', 'extension', 'main', 'gear extension', 'locked', 'gear locked', 'left main', 'breaker']",63
462,0.6451612903225805,False,0.6818181818181818,0.8651026392961875,462_notam_closed_august_runway closed,"['notam', 'closed', 'august', 'runway closed', 'closure', 'operator', '2014', 'carpet', 'notams', 'airport closed']",44
253,0.43478260869565216,False,1.9649122807017543,0.8619374523264683,253_trim_pitch trim_pitch_trim switch,"['trim', 'pitch trim', 'pitch', 'trim switch', 'electric trim', 'electric', 'stabilizer', 'autopilot', 'stabilizer trim', 'switch']",57
76,0.5263157894736841,False,1.2727272727272727,0.8612440191387557,76_mel_ipc_item_maintenance,"['mel', 'ipc', 'item', 'maintenance', 'deferral', 'logbook', 'mechanic', 'nef', 'maintenance control', 'elac']",77
702,0.4761904761904762,False,1.6153846153846154,0.8608058608058609,702_spoiler_spoilers_deactivated_pressurization,"['spoiler', 'spoilers', 'deactivated', 'pressurization', 'maintenance', 'chief', 'deferral', 'pressure', 'crew chief', 'hydraulic']",26
104,0.7692307692307692,False,0.2361111111111111,0.860042735042735,104_taxiway_hold short_hold_short line,"['taxiway', 'hold short', 'hold', 'short line', 'taxi', 'short', 'markings', 'signage', 'diagram', 'runway']",72
115,0.49180327868852464,False,1.4929577464788732,0.858924036019395,115_redacted tower_redacted_redacted approach_citation,"['redacted tower', 'redacted', 'redacted approach', 'citation', 'zzz1', 'marsa', 'zzz2', 'airspace', 'ifr', 'approach']",71
627,0.4761904761904762,False,1.606060606060606,0.8585858585858586,627_gate_ribbon_number engine_flight line,"['gate', 'ribbon', 'number engine', 'flight line', 'engine', 'e175', 'trash', 'ramp', 'jet', 'engines']",33
297,0.4878048780487805,False,1.5185185185185186,0.8581752484191508,297_helicopter_departing helicopter_bird_instructor,"['helicopter', 'departing helicopter', 'bird', 'instructor', 'south ramp', 'collision', 'reported nmac', 'student', '150 heading', 'nmac']",54
241,0.5882352941176471,False,0.9137931034482759,0.8569979716024341,241_p56_cape_frequency_nashville,"['p56', 'cape', 'frequency', 'nashville', 'radar', 'airspace', 'sector', 'center', 'mia', 'radar controller']",58
315,0.625,False,0.7307692307692307,0.8533653846153846,315_yellow line_hold short_arrival b737_yellow,"['yellow line', 'hold short', 'arrival b737', 'yellow', 'b737', 'cleared takeoff', 'hold', 'takeoff', 'short runway', 'short']",52
403,0.5633802816901408,False,1.0208333333333333,0.85093896713615,403_xxr_ils xxr_xxl_zzz2,"['xxr', 'ils xxr', 'xxl', 'zzz2', 'redacted', 'zzzzz', 'visual rwy', 'rwy redacted', 'ils', 'rnav']",48
191,0.5555555555555556,False,1.0476190476190477,0.8465608465608465,191_winds_tailwind_wind_runway 26,"['winds', 'tailwind', 'wind', 'runway 26', '26', 'windshear', 'rain', 'conditions', 'knot', 'storm']",63
308,0.625,False,0.6981132075471698,0.8431603773584906,308_runway heading_boss_runway 23_departure,"['runway heading', 'boss', 'runway 23', 'departure', 'runway', 'mmu', '23', 'dts', 'cic', 'atis']",53
620,0.3846153846153846,False,2.3636363636363638,0.8391608391608391,620_rpm_throttle_torque_power,"['rpm', 'throttle', 'torque', 'power', 'engine', 'throttle control', 'propeller', 'engine rpm', 'aborted takeoff', 'right engine']",33
552,0.625,False,0.6842105263157895,0.8388157894736842,552_rows_speed_vr_resume normal,"['rows', 'speed', 'vr', 'resume normal', 'blocked', 'weights', 'trim', 'extension', 'limit speed', 'flaps']",38
343,0.6451612903225805,False,0.5882352941176471,0.8349146110056924,343_papi_lights_lighting_papi lights,"['papi', 'lights', 'lighting', 'papi lights', 'bright', 'night', 'red', 'stadium', 'edge lights', 'vasi']",51
670,0.5555555555555556,False,1.0,0.8333333333333334,670_lights_signals_light_approaching aircraft,"['lights', 'signals', 'light', 'approaching aircraft', 'light signals', 'taxiing', 'emergency assistance', 'fpr', 'tower', 'render']",29
547,0.4761904761904762,False,1.4736842105263157,0.8270676691729324,547_visual approach_visual_sight_cleared visual,"['visual approach', 'visual', 'sight', 'cleared visual', 'approach', 'airport sight', 'contact tower', 'final', 'final approach', 'mile final']",38
605,0.3846153846153846,False,2.2941176470588234,0.8257918552036198,605_pic_fuel_copilot_low fuel,"['pic', 'fuel', 'copilot', 'low fuel', 'inner', 'emergency air', 'emergency', 'oil', 'burn fuel', 'minimum fuel']",34
28,0.39215686274509803,False,2.1818181818181817,0.8199643493761141,28_odor_flight attendant_attendant_smell,"['odor', 'flight attendant', 'attendant', 'smell', 'smelled', 'fumes', 'flight attendants', 'attendants', 'hospital', 'cabin']",88
257,0.3846153846153846,False,2.245614035087719,0.816464237516869,257_qrh_aft cargo_cargo_message,"['qrh', 'aft cargo', 'cargo', 'message', 'emergency', 'warning', 'arff', 'cabin', 'checklist', 'aft']",57
328,0.43478260869565216,False,1.7450980392156863,0.814151747655584,328_brakes_taxiway_braking_brake,"['brakes', 'taxiway', 'braking', 'brake', 'taxi', 'taxiway excursion', 'right brake', 'braking action', 'rut', 'grass']",51
399,0.625,False,0.6041666666666666,0.8138020833333333,399_class_200 knots_arrivals_knots,"['class', '200 knots', 'arrivals', 'knots', 'jfk', '200', 'class airspace', 'restriction', 'class clearance', 'spacing']",48
423,0.4761904761904762,False,1.391304347826087,0.8074534161490684,423_windshear_turbulence_wind_severe,"['windshear', 'turbulence', 'wind', 'severe', 'moderate turbulence', 'severe turbulence', 'moderate', 'winds', 'sabre', 'windshear warning']",46
200,0.4761904761904762,False,1.3870967741935485,0.8064516129032259,200_fa_chime_passenger_interphone,"['fa', 'chime', 'passenger', 'interphone', 'attendant', 'flight attendant', 'door', 'seat', 'flight deck', 'deck']",62
101,0.3846153846153846,False,2.1780821917808217,0.8034773445732349,101_turbulence_injured_flight attendant_attendant,"['turbulence', 'injured', 'flight attendant', 'attendant', 'attendants', 'flight attendants', 'galley', 'seat', 'severe turbulence', 'seated']",73
695,0.4761904761904762,False,1.3703703703703705,0.8024691358024691,695_pitts_tug driver_pushback_driver,"['pitts', 'tug driver', 'pushback', 'driver', 'taxiing', 'taxiway', 'taxi', 'tug', 'ramp', 'cfi']",27
595,0.5555555555555556,False,0.8857142857142857,0.8015873015873016,595_uas_jumpers_drone_jump,"['uas', 'jumpers', 'drone', 'jump', 'parachute', 'jump aircraft', 'operator', 'jumping', 'skydiving', 'uav']",35
135,0.3846153846153846,False,2.130434782608696,0.7943143812709029,135_bleed_valve_hydraulic_apu,"['bleed', 'valve', 'hydraulic', 'apu', 'eng', 'qrh', 'eicas', 'ecam', 'pressure', 'message']",69
542,0.625,False,0.5384615384615384,0.7932692307692307,542_hand signals_uas_signals_ipad,"['hand signals', 'uas', 'signals', 'ipad', 'headset', 'park', 'signs', 'ramp', 'pushback', 'hand']",39
637,0.3846153846153846,False,2.125,0.7932692307692307,637_balloon_wind_basket_tree,"['balloon', 'wind', 'basket', 'tree', 'seaplane', 'drone', 'air hose', 'water', 'envelope', 'boat']",32
470,0.4761904761904762,False,1.3255813953488371,0.7918050941306755,470_wind_winds_crosswind_touchdown,"['wind', 'winds', 'crosswind', 'touchdown', 'glideslope', 'drop zone', 'windshear', 'runway', 'centerline', 'downwind']",43
38,0.43478260869565216,False,1.630952380952381,0.7893374741200828,38_terrain_ils_visual_visual approach,"['terrain', 'ils', 'visual', 'visual approach', 'approach', 'approach course', 'intercept', 'glide', 'glideslope', 'faf']",84
418,0.6451612903225805,False,0.44680851063829785,0.7892930679478378,418_walkers_tug_wing walkers_walker,"['walkers', 'tug', 'wing walkers', 'walker', 'wing walker', 'wing', 'ramp', 'wands', 'parking', 'gate']",47
338,0.39215686274509803,False,2.019607843137255,0.788158400615148,338_student_tailwheel_brakes_rudder,"['student', 'tailwheel', 'brakes', 'rudder', 'landings', 'instructor', 'tail wheel', 'gear', 'wheel', 'nose']",51
181,0.6451612903225805,False,0.4375,0.786290322580645,181_frequency_paris_sfra_contact,"['frequency', 'paris', 'sfra', 'contact', 'pct tracon', 'tracon', 'anc', 'tower', 'pct', 'flight plan']",64
694,0.4761904761904762,False,1.2962962962962963,0.7848324514991182,694_lights_snow_runway lights_13c,"['lights', 'snow', 'runway lights', '13c', 'braking', 'braking action', 'circle', 'snow covered', 'runway', 'land']",27
345,0.3846153846153846,False,2.0392156862745097,0.7767722473604826,345_collapsed_gear collapsed_gear_landing gear,"['collapsed', 'gear collapsed', 'gear', 'landing gear', 'collapsed landing', 'nose gear', 'collapse', 'nose', 'gear collapse', 'strut']",51
390,0.43478260869565216,False,1.5714285714285714,0.7763975155279502,390_nonrvsm_uav_glider_heading,"['nonrvsm', 'uav', 'glider', 'heading', 'turn', 'vnav', 'path', 'sua', 'left turn', 'gyro']",49
254,0.625,False,0.47368421052631576,0.7730263157894737,254_cpdlc_notam_acars_plan,"['cpdlc', 'notam', 'acars', 'plan', 'sent', 'flight plan', 'etops', 'dispatcher', 'route', 'critical point']",57
261,0.4761904761904762,False,1.2321428571428572,0.7695578231292518,261_apu_ground power_engine running_gpu,"['apu', 'ground power', 'engine running', 'gpu', 'power', 'running', 'start', 'battery', 'external', 'ramp personnel']",56
189,0.3846153846153846,False,2.0,0.7692307692307692,189_fuel leak_fuel_leak_tank,"['fuel leak', 'fuel', 'leak', 'tank', 'fueling', 'spill', 'fueler', 'imbalance', 'fuel spill', 'wing']",63
555,0.625,False,0.4594594594594595,0.7685810810810811,555_dispatcher_disconnect_cc_delayed flight,"['dispatcher', 'disconnect', 'cc', 'delayed flight', 'delayed', 'dispatch', 'dispatcher reported', 'circuit breakers', 'breakers', 'random']",37
93,0.625,False,0.4594594594594595,0.7685810810810811,93_transition_sid_arrival_runway transition,"['transition', 'sid', 'arrival', 'runway transition', 'descend', 'runway 31r', '31r', 'bog', 'bog vor', 'clearance']",74
520,0.7317073170731707,False,0.1,0.7682926829268293,520_ramp_ramp control_summary_taxiway,"['ramp', 'ramp control', 'summary', 'taxiway', 'dg', 'taxi', '109', 'acft', 'final dg', 'pushback']",40
371,0.3846153846153846,False,1.98,0.7653846153846153,371_apu_smoke_external_external air,"['apu', 'smoke', 'external', 'external air', 'external power', 'cabin', 'flight deck', 'hot', 'pax', 'deck']",50
557,0.625,False,0.43243243243243246,0.7601351351351351,557_charts_papi_ndb_jeppesen,"['charts', 'papi', 'ndb', 'jeppesen', 'notams', 'notam', 'information', 'airports', 'ils loc', 'pdx']",37
112,0.43478260869565216,False,1.4929577464788732,0.7593386405388854,112_rnav_approach_19r_rnav visual,"['rnav', 'approach', '19r', 'rnav visual', 'approaches', 'approach plate', 'visual', 'plate', 'visual approach', 'rnav approach']",71
249,0.625,False,0.40350877192982454,0.7510964912280702,249_climb_sid_altitude_clearance,"['climb', 'sid', 'altitude', 'clearance', '16000', 'climb maintain', 'departure', 'climbing', 'departure control', 'assigned altitude']",57
646,0.3846153846153846,False,1.8709677419354838,0.7444168734491314,646_wake_wake turbulence_touchdown_turbulence,"['wake', 'wake turbulence', 'touchdown', 'turbulence', 'upset', 'flare', 'goaround', 'airbus', 'preceding', 'agl']",31
629,0.6521739130434783,False,0.2727272727272727,0.7411067193675889,629_markings_lights_papi_lighting,"['markings', 'lights', 'papi', 'lighting', 'centerline', 'approach lights', 'white red', 'runway markings', '33r', 'white']",33
146,0.3571428571428571,False,2.1194029850746268,0.7356076759061834,146_gust_wind_ground loop_runway excursion,"['gust', 'wind', 'ground loop', 'runway excursion', 'damage', 'crosswind', 'prop', 'excursion', 'control landing', 'loop']",67
31,0.39215686274509803,False,1.735632183908046,0.7324768988054992,31_ra_tcas_tcas ra_ft,"['ra', 'tcas', 'tcas ra', 'ft', 'received tcas', '500', 'mva', 'feet', 'vfr', 'nmac']",87
430,0.37037037037037035,False,1.9333333333333333,0.7283950617283951,430_zzzzz_zzzzz1_zzzzz2_glide,"['zzzzz', 'zzzzz1', 'zzzzz2', 'glide', 'path', 'slope', 'glide slope', 'approach', 'zzzzz3', 'redacted']",45
400,0.4761904761904762,False,1.0416666666666667,0.7242063492063493,400_visibility_ils_ifr_vfr,"['visibility', 'ils', 'ifr', 'vfr', 'approach', 'fairbanks', 'ils approach', 'visual', 'runway 12', 'conditions']",48
182,0.3571428571428571,False,2.03125,0.7198660714285713,182_wave_mountain wave_turbulence_mountain,"['wave', 'mountain wave', 'turbulence', 'mountain', 'severe', 'severe turbulence', 'moderate', 'encountered', 'wave activity', 'encounter']",64
577,0.4878048780487805,False,0.9166666666666666,0.7113821138211381,577_trim_250_pitch_speed,"['trim', '250', 'pitch', 'speed', 'electric trim', 'airspeed', '250 knots', 'autopilot', 'knots', 'kts']",36
660,0.625,False,0.26666666666666666,0.7083333333333333,660_tfr_restricted area_sectors_restricted,"['tfr', 'restricted area', 'sectors', 'restricted', 'tfrs', 'weather', 'areas', 'management', 'staffing', 'sports']",30
310,0.5357142857142857,False,0.6226415094339622,0.7024932614555256,310_drone_uas_authorization_class airspace,"['drone', 'uas', 'authorization', 'class airspace', 'uav', 'balloons', 'class', 'airspace', '107', 'app']",53
167,0.3846153846153846,False,1.6307692307692307,0.6982248520710058,167_autopilot_airspeed_pitch_autothrottles,"['autopilot', 'airspeed', 'pitch', 'autothrottles', 'flight director', 'engaged', 'vnav', 'trim', 'director', 'airspeed unreliable']",65
709,0.4761904761904762,False,0.9166666666666666,0.6944444444444444,709_ferry_maintenance ferry_ferry flight_notoc,"['ferry', 'maintenance ferry', 'ferry flight', 'notoc', 'document', 'maintenance', 'autoland', 'paperwork', 'maintenance release', 'release']",24
357,0.39215686274509803,False,1.52,0.6901960784313725,357_captain_medical_checklist_redacted,"['captain', 'medical', 'checklist', 'redacted', 'ca', 'crm', 'door', 'fo', 'pax', 'dispatch']",50
268,0.4878048780487805,False,0.8214285714285714,0.6881533101045295,268_frequency_radio_frequencies_transmitter,"['frequency', 'radio', 'frequencies', 'transmitter', 'hear', 'contact', 'aircraft frequency', 'communications', 'transmissions', 'com']",56
317,0.3947368421052631,False,1.4807692307692308,0.686993927125506,317_clouds_visibility_zzz1_weather,"['clouds', 'visibility', 'zzz1', 'weather', 'zzz2', 'imc', 'cloud', 'ice', 'redacted', 'zzz4']",52
351,0.3846153846153846,False,1.56,0.6846153846153845,351_runway_pattern_land_ctaf,"['runway', 'pattern', 'land', 'ctaf', 'short final', 'plane', 'vehicle', 'end runway', 'radio', 'tpa']",50
302,0.4761904761904762,False,0.8679245283018868,0.6828391734052113,302_luke_class_force base_ifr,"['luke', 'class', 'force base', 'ifr', 'pom', '29l', 'air force', 'clearance', 'ifr clearance', 'heading']",53
728,0.625,False,0.18181818181818182,0.6818181818181818,728_signs_similar_similar signs_flight numbers,"['signs', 'similar', 'similar signs', 'flight numbers', 'similar sounding', 'flights', 'sounding', 'sign', 'callsigns', 'radio number']",22
18,0.6211180124223602,False,0.1935483870967742,0.6812262071729112,18_hazmat_shipment_hazmat cargo_cargo,"['hazmat', 'shipment', 'hazmat cargo', 'cargo', 'goods', 'dangerous goods', 'reported hazmat', 'personnel reported', 'shipping', 'shipped']",93
501,0.32258064516129026,False,2.2195121951219514,0.6805664830841855,501_rpm_runup_rpms_engine,"['rpm', 'runup', 'rpms', 'engine', 'power', 'magneto', 'engine power', 'takeoff', 'magneto check', 'mag']",41
569,0.4761904761904762,False,0.8333333333333334,0.6746031746031746,569_tisb_tas_localizer_gps,"['tisb', 'tas', 'localizer', 'gps', 'compass', 'waas', 'track', 'signal', 'shanwick', 'garmin']",36
411,0.4761904761904762,False,0.8297872340425532,0.6737588652482269,411_frequency_guam_frequencies_center,"['frequency', 'guam', 'frequencies', 'center', 'hear', 'military airspace', 'memphis center', 'radio', 'coverage', 'sector']",47
377,0.32258064516129026,False,2.163265306122449,0.6714944042132981,377_hydraulic_flaps_hyd_qrh,"['hydraulic', 'flaps', 'hyd', 'qrh', 'fluid', 'flap', 'quantity', 'pressure', 'steering', 'eicas']",49
344,0.4761904761904762,False,0.803921568627451,0.6676003734827264,344_database_pro_jeppesen_charts,"['database', 'pro', 'jeppesen', 'charts', 'update', 'version', 'jepp', 'fd pro', 'chart', 'pages']",51
320,0.3846153846153846,False,1.4615384615384615,0.665680473372781,320_wake_wake turbulence_turbulence_encountering wake,"['wake', 'wake turbulence', 'turbulence', 'encountering wake', 'trail', 'encountering', 'reported encountering', 'b747', 'a380', 'b777']",52
106,0.4938271604938271,False,0.6805555555555556,0.6618655692729766,106_passenger_intoxicated_mask_customer,"['passenger', 'intoxicated', 'mask', 'customer', 'boarding', 'seat', 'flight attendant', 'attendant', 'alcohol', 'cleaners']",72
281,0.4878048780487805,False,0.6909090909090909,0.6563192904656319,281_myr_closed_harrisburg_odo,"['myr', 'closed', 'harrisburg', 'odo', 'tower', 'airspace', 'fir', 'lc', 'tracon', 'a11 tracon']",55
97,0.4761904761904762,False,0.7297297297297297,0.64993564993565,97_vnav_crossing_rnav_restriction,"['vnav', 'crossing', 'rnav', 'restriction', 'star', 'crossing restriction', 'waypoint', 'rnav star', 'arrival', 'vnav path']",74
130,0.3571428571428571,False,1.608695652173913,0.6444099378881987,130_autopilot_airspeed_altimeter_static,"['autopilot', 'airspeed', 'altimeter', 'static', 'altitude', 'mode', '16000', 'instruments', 'climb', '11000']",69
717,0.3571428571428571,False,1.5217391304347827,0.6288819875776397,717_drone_shelf_tac_zoom,"['drone', 'shelf', 'tac', 'zoom', 'tac chart', 'adsb', 'boat', 'stol', 'path flight', 'foreflight']",23
389,0.4761904761904762,False,0.6326530612244898,0.6268221574344024,389_life_vests_life vests_life vest,"['life', 'vests', 'life vests', 'life vest', 'vest', 'ppe', 'access', 'gloves', 'covid19', 'demo']",49
758,0.3846153846153846,False,1.2,0.6153846153846154,758_taxi lane_taxiway redacted_lane_taxiway xz,"['taxi lane', 'taxiway redacted', 'lane', 'taxiway xz', 'taxiway', 'xz', 'brake', 'island', 'tire', 'centerline']",15
304,0.2777777777777778,False,2.3773584905660377,0.6079664570230608,304_oil_oil pressure_quantity_oil quantity,"['oil', 'oil pressure', 'quantity', 'oil quantity', 'pressure', 'engine', 'engine oil', 'light', 'warning light', 'eng']",53
586,0.4761904761904762,False,0.5142857142857142,0.5986394557823129,586_cargo door_wheelchair_cargo_forward cargo,"['cargo door', 'wheelchair', 'cargo', 'forward cargo', 'personnel', 'agent', 'ground personnel', 'battery', 'ramp', 'door']",35
504,0.4878048780487805,False,0.43902439024390244,0.594883997620464,504_05r_rnav_ils_database,"['05r', 'rnav', 'ils', 'database', 'discontinuity', 'fms', 'fmc', 'approach', 'iaf', 'fmc database']",41
511,0.32258064516129026,False,1.675,0.5927419354838708,511_wake_wake turbulence_turbulence_encounter,"['wake', 'wake turbulence', 'turbulence', 'encounter', 'trail', 'bank', 'autopilot', 'encountering wake', 'encountered', 'reported encountering']",40
141,0.3846153846153846,False,1.0746268656716418,0.5912743972445464,141_speed_autopilot_ch_ft,"['speed', 'autopilot', 'ch', 'ft', '3000', 'mode', 'descent', 'vertical', 'assigned', '170']",67
531,0.3571428571428571,False,1.3076923076923077,0.5906593406593406,531_helicopter_disabled aircraft_disabled_runway redacted,"['helicopter', 'disabled aircraft', 'disabled', 'runway redacted', 'runway', 'aa', 'turnoff', 'cirrus', 'pilot reported', 'flight number']",39
238,0.3846153846153846,False,1.0517241379310345,0.5868700265251989,238_glider_blast_jet blast_jet,"['glider', 'blast', 'jet blast', 'jet', 'departing', 'takeoff', 'light twin', 'runway', 'runway 12', '12']",58
44,0.4761904761904762,False,0.4578313253012048,0.5851979345955249,44_fl240_restriction_descend_arrival,"['fl240', 'restriction', 'descend', 'arrival', 'fl220', 'restrictions', 'star', 'crossing restriction', 'constraint', 'rnav']",83
7,0.297029702970297,False,1.94,0.5851485148514851,7_glideslope_glide_approach_visual,"['glideslope', 'glide', 'approach', 'visual', 'visual approach', 'capture', 'faf', 'glide slope', 'slope', 'cleared visual']",100
630,0.32258064516129026,False,1.606060606060606,0.5816226783968718,630_fuel_pump_generator_fuel quantity,"['fuel', 'pump', 'generator', 'fuel quantity', 'maintenance', 'quantity', 'mechanic', 'zzzz2', 'maintenance control', 'right fuel']",33
275,0.3846153846153846,False,1.018181818181818,0.5804195804195803,275_vehicle_parking_truck_driver,"['vehicle', 'parking', 'truck', 'driver', 'marshal', 'towbar', 'parked', 'ramp', 'marshals', 'driving']",55
535,0.4761904761904762,False,0.4358974358974359,0.57997557997558,535_zfw_cco_weights_duty,"['zfw', 'cco', 'weights', 'duty', 'weight', 'dispatcher', 'acars', 'data', 'count', '117']",39
278,0.3846153846153846,False,0.9818181818181818,0.5734265734265734,278_takeoff_hold short_15l_takeoff clearance,"['takeoff', 'hold short', '15l', 'takeoff clearance', 'hold', 'line wait', 'short', 'tower', 'wait', 'rejected takeoff']",55
536,0.3846153846153846,False,0.9743589743589743,0.5719921104536488,536_wake_wake turbulence_turbulence_757,"['wake', 'wake turbulence', 'turbulence', '757', 'spacing', 'separation', 'turbulence separation', 'heavy', 'lax', 'encountering wake']",39
626,0.43478260869565216,False,0.6060606060606061,0.5665349143610012,626_notam_displaced_threshold_construction,"['notam', 'displaced', 'threshold', 'construction', 'papi', 'fresno', 'displaced threshold', '108', 'bos', 'yellow xs']",33
485,0.24691358024691354,False,2.5714285714285716,0.5643738977072309,485_zzz1_rpm_zzz2_engine,"['zzz1', 'rpm', 'zzz2', 'engine', 'power', 'runway redacted', 'throttle', 'runup', 'magneto', 'redacted']",42
11,0.24390243902439024,False,2.625,0.5640243902439024,11_smoke_smell_burning_odor,"['smoke', 'smell', 'burning', 'odor', 'cabin', 'fumes', 'burning smell', 'lavatory', 'electrical', 'smoke cockpit']",96
543,0.32258064516129026,False,1.4736842105263157,0.5602716468590832,543_tire_canopy_chocks_brake,"['tire', 'canopy', 'chocks', 'brake', 'hangar', 'wheel', 'floor', 'damage', 'mlg', 'jack']",38
221,0.49180327868852464,False,0.26666666666666666,0.5573770491803279,221_lithium_battery_batteries_lithium ion,"['lithium', 'battery', 'batteries', 'lithium ion', 'ion', 'bag', 'ion battery', 'lithium batteries', 'cargo', 'device']",60
239,0.3846153846153846,False,0.896551724137931,0.5570291777188329,239_radar_targets_fusion_localizer,"['radar', 'targets', 'fusion', 'localizer', 'separation', 'be40', 'pc12', 'target', 'primary targets', 'pa18']",58
394,0.3846153846153846,False,0.8958333333333334,0.5568910256410257,394_altimeter_altimeter setting_setting_altitude,"['altimeter', 'altimeter setting', 'setting', 'altitude', 'descent', 'kepec', 'set', 'ft', 'knob', 'level']",48
466,0.4761904761904762,False,0.32558139534883723,0.5537098560354375,466_airspace_facility_tracon_class,"['airspace', 'facility', 'tracon', 'class', 'uas', 'afd', 'controllers', 'adjacent facility', 'towers', 'class airspace']",43
588,0.4761904761904762,False,0.2857142857142857,0.54421768707483,588_wsi_asos_wifi_tfrs,"['wsi', 'asos', 'wifi', 'tfrs', 'weather', 'tfr', 'weather information', 'sigmet', 'information', 'tone']",35
158,0.32258064516129026,False,1.3333333333333333,0.5376344086021504,158_bolts_card_job_amm,"['bolts', 'card', 'job', 'amm', 'repair', 'parts', 'installation', 'job card', 'engineering', 'aircraft maintenance']",66
319,0.3846153846153846,False,0.7884615384615384,0.5362426035502957,319_maintenance_mechanic_company_write,"['maintenance', 'mechanic', 'company', 'write', 'oxygen', 'safety', 'project', 'chief', 'log history', 'history']",52
36,0.3846153846153846,False,0.7764705882352941,0.5339366515837103,36_sector_handoff_zdc_tag,"['sector', 'handoff', 'zdc', 'tag', 'aircraft aircraft', 'controller', 'split', 'data', '09', 'aircraft']",85
473,0.2777777777777778,False,1.8372093023255813,0.5329457364341085,473_trim_rudder trim_yoke_rudder,"['trim', 'rudder trim', 'yoke', 'rudder', 'flaps', 'stabilizer', 'trim wheel', 'motion', 'runaway', 'nose']",43
157,0.396039603960396,False,0.6818181818181818,0.531053105310531,157_hazmat_notac_cargo_zzz1,"['hazmat', 'notac', 'cargo', 'zzz1', 'dispatcher', 'release', 'zzz2', 'desk', 'paperwork', 'hazmat onboard']",66
105,0.32258064516129026,False,1.2916666666666667,0.5309139784946236,105_door_strap_flight attendant_attendant,"['door', 'strap', 'flight attendant', 'attendant', 'cockpit door', 'seats', 'slide', 'belts', 'disarmed', 'open']",72
638,0.3846153846153846,False,0.75,0.5288461538461537,638_battery_outlet_bag_outlets,"['battery', 'outlet', 'bag', 'outlets', 'charger', 'batteries', 'lithium', 'ipad', 'containment', 'devices']",32
539,0.3846153846153846,False,0.7435897435897436,0.5276134122287968,539_mini_class_lax_airspace,"['mini', 'class', 'lax', 'airspace', 'vfr aircraft', 'class airspace', 'sav', 'afw', 'eglin', 'class bravo']",39
286,0.43478260869565216,False,0.42592592592592593,0.5273752012882448,286_tfr_tfrs_stars_airspace,"['tfr', 'tfrs', 'stars', 'airspace', 'sporting', 'facility', 'adw', 'foreflight', 'notam', 'radar']",54
262,0.49180327868852464,False,0.14285714285714285,0.5269320843091335,262_hazmat_bags_15 bags_pit,"['hazmat', 'bags', '15 bags', 'pit', 'ramp lead', 'cargo', 'dg', 'load', 'personnel reported', 'ramp']",56
382,0.2777777777777778,False,1.7755102040816326,0.5243764172335601,382_autopilot_airspeed_pitch_instruments,"['autopilot', 'airspeed', 'pitch', 'instruments', 'altimeter', 'vibration', 'unreliable', 'disagree', 'mode', 'pitot']",49
133,0.43478260869565216,False,0.4057971014492754,0.5229993698802773,133_transition_arrival_star_fms,"['transition', 'arrival', 'star', 'fms', 'rnav', 'fmc', 'waypoints', 'routing', 'crossing', 'crossing restriction']",69
243,0.32258064516129026,False,1.2241379310344827,0.5200222469410455,243_airspeed_speed_fma_mode,"['airspeed', 'speed', 'fma', 'mode', 'performance', 'takeoff performance', 'fms', 'mach', 'toga', 'kts']",58
259,0.3846153846153846,False,0.6842105263157895,0.5161943319838056,259_hold short_short_cross runway_taxiway,"['hold short', 'short', 'cross runway', 'taxiway', 'runway', 'cross', 'hold', 'local', 'rwy', 'uniform']",57
688,0.3846153846153846,False,0.6666666666666666,0.5128205128205128,688_magnetic_variation_compass_magnetic variation,"['magnetic', 'variation', 'compass', 'magnetic variation', 'irs', 'fusion', 'database', 'card', 'navigation', 'ahrs']",27
378,0.3846153846153846,False,0.6530612244897959,0.510204081632653,378_fms_fmc_sid_waypoint,"['fms', 'fmc', 'sid', 'waypoint', 'coordinates', 'departure', 'rnav', 'database', 'intersection', 'heading']",49
475,0.32258064516129026,False,1.1627906976744187,0.5101275318829707,475_life_wire_vests_kits,"['life', 'wire', 'vests', 'kits', 'kit', 'amm', 'seal', 'gmm', 'card', 'life vests']",43
369,0.46511627906976744,False,0.18,0.5069767441860465,369_covid19_virus_social_sanitizer,"['covid19', 'virus', 'social', 'sanitizer', 'employees', 'pandemic', 'social distancing', 'distancing', 'bubble', 'mandate']",50
54,0.2777777777777778,False,1.6296296296296295,0.5041152263374487,54_clouds_weather_rain_vfr,"['clouds', 'weather', 'rain', 'vfr', 'cloud', 'visibility', 'ceiling', 'imc', 'overcast', 'ceilings']",81
440,0.24390243902439024,False,2.088888888888889,0.49864498644986444,440_gust_wind_flare_crosswind,"['gust', 'wind', 'flare', 'crosswind', 'student', 'gusty', 'rudder', 'cfi', 'student pilot', 'wind gust']",45
